时间戳,上导摆度X,上导摆度Y,下导摆度X,下导摆度Y,水导摆度X,水导摆度Y,上机架x振动,上机架y振动,下机架x振动,下机架y振动,顶盖x,顶盖y,有功功率,无功功率,励磁电流,励磁电压,上导轴承出油边.最高温度,下导轴瓦进油边.最高温度,水导瓦温.最高温度,导叶开度,水头
1518703380,57.624725,59.1252,93.1255,89.15659,105.46823,103.468094,5.594,5.625,5.369,3.306,13.883,17.194,373.94534,7.461855,1383.0852,271.87595,48.402664,61.616592,51.074924,90.09662,454.66992
1518703440,56.99914,58.375603,90.99921,89.75088,105.875824,104.124344,5.3,4.762,5.588,3.675,14,15.263,373.59018,7.849185,1386.2523,293.31442,48.446144,61.599937,50.9,91.15696,454.81006
1518703500,58.030716,59.624928,90.31244,89.126114,107.810616,101.43969,5.1,5.575,5.25,3.225,13.787,16.037,373.23502,4.683349,1379.5701,261.43604,48.489624,61.699867,51.2,90.11293,454.69995
1518703560,56.312656,59.562946,92.749794,91.31277,105.251526,106.12521,5.338,5.387,5.012,3.188,13.7,15.45,373.74384,6.3987875,1383.9089,210.81131,48.447906,61.69338,51.24996,90.105835,454.69995
1518703620,57.561985,59.375065,91.50015,89.375,104.75106,102.93575,5.262,5.188,5.212,3.125,13.55,16.412,373.3796,5.7766895,1386.5771,267.99927,48.40619,61.61551,51.14005,90.1569,454.34006
1518703680,57.812958,59.375065,90.12391,90.1242,102.43963,99.9987,5.213,5.163,4.875,3.325,13.513,14.025,374.1703,4.2010527,1376.9249,209.8737,48.48003,61.6847,51.400078,90.105835,454.33005
1518703740,58.093452,58.968304,93.81227,89.99976,104.905846,101.37544,5.244,5.506,5.331,3.612,13.506,16.588,373.92612,5.250903,1376.9133,243.09393,48.48003,61.631165,51.15004,90.14697,454.30002
1518703800,58.1562,58.969273,91.18773,90.06198,104.65819,101.37544,5.819,5.718,5.694,3.35,13.487,15.425,374.0383,4.3345184,1371.7509,262.99963,48.414234,61.7959,51.15004,90.124985,454.05002
1518703860,58.187572,60.374527,91.12579,90.68801,103.93587,105.7489,6.425,6.1,6.563,4,14.812,16.163,373.8891,1.3333995,1366.5767,221.5628,48.500053,61.613262,50.949963,90.37535,454.19992
1518703920,57.9366,60.25056,90.6868,91.43721,105.875824,103.43597,5.175,4.938,5.838,4,13.875,17.675,373.44516,3.6669273,1376.2521,214.18555,48.549965,61.599937,50.83331,90.37535,454.14987
1518703980,57.708385,61.250023,89.56373,88.24992,102.16789,105.93706,5.462,5.275,5.375,3.563,13.987,15.638,373.92612,2.3108912,1370.5907,231.56201,48.500053,61.599937,51.100002,90.36826,454.15012
1518704040,57.561985,60.75029,90.12391,89.99976,105.12254,104.74847,5.688,5.387,5.663,3.713,14.562,17.475,373.26016,1.9980812,1367.5745,276.93732,48.399933,61.699867,50.999924,90.35691,454.1201
1518704100,58.24939,58.500534,91.687325,89.87405,106.56203,102.09364,5.875,5.656,5.338,3.044,13.5,16.388,373.9654,0.9295592,1370.5791,263.12598,48.45329,61.73327,50.9,90.55054,453.9399
1518704160,57.812496,59.43801,90.98507,88.43659,104.95357,104.64062,5.494,5.544,5.134,3.072,14.444,15.863,373.55557,0.26503518,1364.1694,263.0614,48.550003,61.633247,51.37504,90.535995,453.75998
1518704220,58.14636,59.094208,90.156235,90.12547,105.40631,103.188156,5.337,5.794,5.769,3.869,13.756,16.433,373.68195,-1.5709913,1349.4185,284.00018,48.57144,61.696045,51.36006,90.76544,453.69992
1518704280,57.812035,58.21871,92.28119,89.375,105.09158,106.4671,5.538,5.25,5.237,3.531,13.719,16.231,374.33307,-0.08341535,1365.2542,257.34317,48.5667,61.687855,51.35,90.75162,453.71994
1518704340,57.375603,59.750828,89.313255,88.75024,103.873955,101.43969,5.262,5.4,5.638,3.15,13.613,15.55,374.91315,-2.3829427,1347.249,280.6877,48.600025,61.679665,51.2,90.793816,453.6799
1518704400,57.561985,61.375923,89.62567,89.25056,103.06392,102.123474,5.838,5.813,5.638,3.713,14.125,15.6,373.46616,-0.6677901,1352.2375,268.93683,48.53338,61.67147,51.499954,90.76828,453.29
1518704460,57.312855,59.375065,91.24968,88.81373,105.875824,103.68838,5.363,5.012,5.45,3.592,14.35,16.85,373.9387,-1.0017185,1359.2446,285.9989,48.399933,61.66328,51.2,90.74984,453.58005
1518704520,57.3959,58.812702,90.33309,88.99913,105.68836,103.33348,5.354,5.142,5.538,3.921,13.937,16.121,373.63663,-0.9516293,1362.3616,251.08504,48.487537,61.65509,51.07504,90.75339,453.4399
1518704580,58.292145,59.74954,91.56209,89.68738,107.10377,103.125435,5.862,5.733,5.467,3.713,14.029,14.933,373.33453,-4.3647194,1351.5802,285.3551,48.457104,61.6469,51.14005,90.77963,453.3801
1518704640,57.853558,59.53195,90.09294,89.81182,106.3118,103.15604,5.875,5.671,6.088,3.569,13.538,15.781,375.08597,-6.8457265,1345.9775,192.15475,48.499977,61.638706,51.238434,91.04801,453.16013
1518704700,57.62473,59.31308,89.93674,90.93817,104.843925,104.62456,5.994,5.519,5.338,3.519,13.994,15.787,374.8014,-6.6823378,1352.748,251.75125,48.46663,61.630516,51.15004,90.996666,453.1799
1518704760,57.484016,59.171684,90.40535,88.90706,106.12734,104.046326,5.562,5.35,6.341,4.112,14.653,17.878,374.44473,-6.570729,1349.9231,231.18863,48.449955,61.622326,51.114254,90.97185,453.14987
1518704820,58.624924,59.50096,89.43714,89.06262,105.997925,104.87696,5.363,4.9,5.513,3.663,13.9,18,374.92905,-5.9987335,1348.5717,291.68625,48.399933,61.614136,50.933308,90.96829,453.09006
1518704880,57.99934,58.2497,92.49933,89.562935,106.37629,103.81228,6.087,5.9,5.5,3.462,13.513,16.65,374.10965,-6.8746014,1347.249,258.12357,48.47997,61.605946,50.999924,91.074684,453.1899
1518704940,57.79204,59.542286,93.68704,87.50072,102.24872,103.876526,5.175,5.012,6.037,3.875,14.475,16.462,373.7055,-8.665662,1335.4777,205.12396,48.600025,61.704807,50.999924,90.93709,453.11008
1518705000,58.750416,59.750828,91.75062,89.687386,104.06485,107.313805,5.063,5.387,4.913,2.95,14.575,17.675,373.30136,-7.500618,1339.9171,276.4994,48.600025,61.725986,51.299923,90.96829,452.94992
1518705060,58.3758,58.906322,92.24886,89.126114,108.24917,105.436844,5.4,5.712,5.5,3.462,14.475,16.938,373.7796,-7.0767856,1349.2445,197.25261,48.44281,61.747166,50.966667,90.97539,452.95993
1518705120,57.62473,59.1252,95.37569,90.436584,105.499176,103.93619,5.887,5.15,5.55,4.05,14.979,15.4,373.3021,-8.665662,1341.5876,235.81207,48.59998,61.768345,51.15793,91.00659,453.02
1518705180,58.14052,59.06225,92.18692,89.969284,105.37536,104.37445,5.388,5.437,5.887,3.481,14.731,15.863,373.9063,-7.2000823,1351.2515,226.4389,48.457146,61.78952,51.30004,90.996666,452.85007
1518705240,58.9368,58.87533,89.8115,89.06262,105.251526,106.001305,5.788,5.712,5.463,3.612,13.85,15.838,373.19357,-7.2354393,1267.5951,229.93945,48.53898,61.8107,50.999924,90.98815,452.69992
1518705300,59.374157,59.68691,92.437386,90.31214,105.69009,101.999565,5.838,5.012,6.413,3.788,14.2,16.225,374.2857,-8.665662,1333.2579,278.99777,48.58335,61.83188,51.165413,91.261925,452.87985
1518705360,57.687473,59.437046,92.00108,89.562935,106.31438,103.68838,5.338,5.387,5.275,3.237,14.912,16.075,374.81848,-7.0767856,1338.9194,275.5618,48.52777,61.853058,51.112568,91.23072,452.69992
1518779340,79.12505,77.938,129.81113,128.374,88.314926,88.37718,6.237,5.05,3.812,2.937,10.413,11.825,375.68747,-25.986774,1342.5936,282.75192,37.799976,47.1,40.899952,85.033554,471.0599
1518779400,77.37484,72.50088,128.00131,125.49928,90.12723,86.24865,5.563,4.763,3.662,2.788,10.313,12.412,373.517,-6.9997997,1354.5823,270.81326,38.700058,49.200043,41.60009,85.706154,470.88983
1518779460,73.31265,72.06126,123.75183,125.00047,86.56254,89.749,5.487,4.475,3.563,2.512,11.225,13.938,375.38956,-8.000507,1336.2578,263.49857,39.399952,50.75998,42.475037,84.5062,471.0201
1518779520,72.87511,70.5637,120.186806,119.37355,87.56105,89.99798,5.85,5.1,3.288,2.7,10.225,13.2,376.8073,-6.0001297,1350.5784,233.74927,40.087524,52.200066,43.240105,84.85506,470.97998
1518779580,69.281525,70.18648,117.06268,118.218414,86.74977,86.96875,6.238,4.9,3.631,3.15,10.262,12.744,374.939,-13.413039,1319.4172,230.84213,40.577732,53.550026,43.919968,84.86255,470.79
1518779640,68.25116,67.874916,120.623505,120.75185,87.001884,85.062355,5.325,5.575,3.962,2.7,10.375,12.226,374.30084,-11.009631,1323.9159,183.18842,41.058315,54.39993,44.65,84.855774,470.61
1518779700,69.37469,68.09331,116.09269,116.404755,84.842606,87.40567,5.869,5.288,3.719,2.733,10.388,12.125,374.8687,-13.493891,1319.2523,250.03058,41.516666,55.17505,45.250023,84.87503,470.57983
1518779760,66.50095,65.625755,117.99908,112.4996,87.43624,83.998085,5.762,5.337,3.438,2.75,10.588,12.325,374.25293,-12.816975,1319.2523,219.935,41.95995,55.78584,45.757214,84.86291,470.54004
1518779820,67.93782,66.87371,116.37403,116.68697,90.81121,85.99968,5.412,4.913,3.725,3.015,11.188,12.4,375.1458,-13.393743,1316.261,247.62842,42.419125,56.233257,46.499863,85.26812,470.5301
1518779880,65.34355,64.68695,113.85317,113.906334,83.656876,84.82924,5.7,5.256,3.594,3.031,10.263,12.144,374.49582,-11.015079,1318.7577,255.84483,42.829227,56.6236,46.959965,84.85649,470.41006
1518779940,64.62371,64.18777,112.997955,114.00041,85.81366,84.81337,5.163,4.75,3.763,3.038,10.481,11.912,374.46628,-8.499304,1147.2656,224.93411,43.13002,56.93995,47.34999,84.855774,470.40012
1518780000,65.43671,64.71815,115.37464,112.96997,86.562546,86.12417,5.869,5.075,3.844,3.231,11.119,13.156,374.27655,-13.762354,1321.4075,250.15683,43.58896,57.187473,47.779972,84.85649,470.12994
1518780060,64.4374,63.626183,109.93682,111.56324,86.687355,86.43906,5.7,4.863,3.575,3.238,10.512,12.375,374.98135,-13.505952,1309.9252,246.81326,43.833378,57.42999,48.200115,84.796555,470.12
1518780120,63.59335,64.31256,110.12578,111.06224,84.96991,87.28119,5.719,4.975,3.838,2.987,10.425,12.856,374.80276,-10.506944,1271.0857,196.24884,44.130005,57.62953,48.44992,84.87204,470.01987
1518780180,64.18616,64.56215,113.812584,108.12408,85.62394,85.99968,5.263,5.1,3.575,2.9,10.512,13.3,374.83383,-14.018755,1323.9159,250.99722,44.469997,57.84159,48.84002,85.24957,470.06992
1518780240,63.374573,63.43757,111.4065,110.125885,87.12421,88.033005,5.532,5.069,3.669,3.231,10.825,12.025,374.26834,-12.082706,1324.7402,239.7799,44.72499,57.96009,49.174957,85.04697,469.94992
1518780300,62.687187,62.001003,110.873215,111.06443,86.49764,87.937805,5.75,4.85,3.9,3.325,10.563,12.712,374.99957,-12.993149,1306.9103,242.00171,45.024963,58.149956,49.47493,85.025566,469.8501
1518780360,64.31178,63.687164,108.217285,110.6575,86.624954,87.90607,6.062,5.631,3.531,3.119,10.494,12.687,374.32684,-10.414654,1330.7463,209.78174,45.28179,58.250015,49.849976,85.04126,470.01987
1518780420,62.905964,61.4692,113.031555,108.59445,87.501144,85.7507,5.412,4.694,3.962,3.45,10.588,12.475,374.9932,-11.348648,1335.7515,253.21902,45.406296,58.446953,49.920048,85.26527,469.65982
1518780480,61.62577,62.37539,106.8127,106.999565,86.62745,86.06314,5.9,5.088,3.675,3.288,11.062,13.137,374.48453,-10.990177,1368.5731,245.50037,45.66665,58.507786,50.128693,85.25671,469.68997
1518780540,62.37526,62.344193,107.74909,105.905685,84.56302,87.03221,6.163,5.825,4.219,3.525,10.825,12.556,374.82083,-15.416011,1323.751,255.71858,45.81433,58.524918,50.370068,85.27169,469.63992
1518780600,62.311745,63.24896,108.374756,107.87467,85.81366,86.24865,6.275,5.425,3.475,3.369,10.938,12.362,374.82083,-16.999088,1315.2483,263.2533,46.06967,58.79998,50.628532,85.27526,469.46985
1518780660,62.280685,62.188194,106.99956,106.53139,86.68736,87.998825,5.9,5.507,3.863,3.275,11.069,11.946,374.82083,-12.000222,1320.2533,260.1875,46.179943,58.806877,50.750046,85.27169,469.54013
1518780720,61.250324,62.87457,107.001656,108.001564,87.75077,88.49923,5.212,5.013,3.675,3.488,10.95,12.487,374.88828,-14.800646,1315.2483,279.75104,46.314957,58.941708,50.85993,85.26812,469.22983
1518780780,61.18822,61.43658,105.68734,106.93831,86.562546,89.06065,5.938,6.425,3.912,3.275,10.85,12.313,374.1032,-13.009229,1322.9266,264.74655,46.435715,59.07446,50.990967,85.27526,469.1499
1518780840,63.250362,62.188194,104.87482,104.08256,86.96944,86.93701,5.843,5.344,3.887,3.308,11.063,11.306,375.74802,-14.495377,1317.415,230.47063,46.679935,59.00904,51.17845,85.46075,469.15985
1518780900,60.81277,61.24939,103.62559,103.06159,87.25152,87.18599,5.325,5.688,3.425,3.187,11.275,12.45,374.86725,-13.994634,1323.586,220.18748,46.72558,59.252216,51.099964,85.46217,469.00006
1518780960,59.937664,62.25059,107.43836,105.49876,87.810684,87.874344,5.8,5.587,4.1,3.05,11.425,12.375,374.2373,-11.015079,1325.5883,197.00266,46.762005,59.39097,51.39994,85.45646,469.03986
1518781020,62.03086,62.21939,103.59409,103.593216,86.842125,86.43661,5.819,5.669,4.056,3.356,11.194,12.569,374.7353,-14.507438,1311.0792,261.21902,46.986973,59.400013,51.430767,85.427925,468.9901
1518781080,61.812088,61.938606,102.18949,102.93908,88.25002,86.751495,5.938,5.763,3.812,3.475,11.288,12.313,375.01865,-13.017271,1315.578,181.37778,46.899933,59.493088,51.550076,85.449326,468.88004
1518781140,60.750668,61.498978,102.56322,101.62642,87.62595,88.87514,5.85,5.2,4.062,3.375,11.2,12.075,374.4107,-12.993149,1322.9266,182.37326,47.190014,59.453777,51.699913,85.460266,468.83
1518781200,62.24964,62.687378,102.37426,101.93709,87.12669,88.87514,5.412,4.9,3.937,3.425,10.85,12.35,374.875,-12.993149,1309.9252,261.9404,47.20795,59.664246,51.64759,85.451706,468.58994
1518781260,60.874874,62.188194,105.31362,103.5604,88.938995,90.437355,6.512,5.288,3.8,3.017,11.225,12.75,373.60303,-12.993149,1318.5928,176.31375,47.290844,59.694233,51.60002,85.43078,468.62012
1518781320,61.124702,62.31299,101.12503,103.43789,90.688896,88.189224,5.7,5.387,3.894,3.444,11.594,11.713,374.9508,-13.994634,1323.5862,239.28217,47.33602,59.71813,51.70006,85.69331,468.52994
1518781380,60.437325,61.374184,101.06414,102.75093,87.810684,91.750595,5.887,5.337,3.563,3.375,11.188,12.762,374.56082,-10.990177,1319.5822,264.81146,47.399925,59.89991,51.750008,85.67477,468.38007
1518781440,61.06119,61.8762,99.31312,100.75132,89.313446,90.25185,5.4,5.375,3.713,2.975,11.563,12.6,374.84113,-12.993149,1333.7495,245.59416,47.430527,59.71664,51.899994,85.696884,468.35986
1518781500,60.749252,62.531384,103.654976,100.75132,91.719864,90.373886,5.694,5.594,4.194,3.563,11.306,12.65,374.41937,-14.515477,1318.581,238.21814,47.552353,59.85384,51.814373,85.706154,468.43015
1518781560,60.06188,62.62498,98.93939,101.998344,87.31143,87.43984,5.263,5.525,3.763,3.187,11.188,13.337,375.05295,-19.002058,1321.2544,232.00354,47.564163,59.920597,51.899994,85.706154,468.26007
1518781620,59.500114,61.24939,99.061165,98.7517,89.937515,93.87424,5.45,5.288,4.25,3.612,11.113,12.762,374.82083,-17.976452,1317.58,285.06033,47.637875,60.0585,51.883347,85.69427,468.1099
1518781680,61.0626,61.18699,101.343376,101.68768,88.34239,90.154205,6.119,5.131,4.119,3.338,11.725,13.837,374.42395,-16.999088,1322.4202,236.93771,47.64997,60.05124,51.94994,85.68118,467.90002
1518781740,61.312428,62.500183,98.687454,101.499535,92.997955,92.06304,6.188,5.675,3.525,3.375,11.675,13,374.98645,-21.005028,1311.5739,221.12527,47.6458,59.936268,51.999886,85.68761,468.14005
1518781800,59.782406,61.593994,99.34461,98.90485,89.90756,90.06145,5.869,5.288,3.956,3.181,11.138,13.469,373.43527,-18.000572,1313.2579,263.27856,47.790375,60.16948,51.979908,85.706154,467.95007
1518781860,61.126118,62.62498,99.81281,98.62481,88.8741,89.81247,5.325,5.112,4.262,3.587,11.663,12.85,375.09827,-16.331432,1305.2616,268.81506,47.73648,60.204483,51.899994,85.8951,467.7001
1518781920,59.624325,60.62541,100.62323,99.43867,91.31047,89.87593,5.838,6.05,4.487,3.375,11.95,12.95,374.9833,-19.977865,1300.2448,276.6275,47.86551,60.258125,51.923046,85.88736,467.71005
1518781980,60.43732,61.562798,97.03091,97.21808,90.716354,91.12326,5.706,5.325,4.287,3.463,11.506,13.662,375.022,-18.20087,1302.5883,229.8719,47.807156,60.200882,51.91997,85.89093,467.54993
1518782040,60.313114,61.031,100.564445,100.24813,89.24854,89.68554,5.412,5.337,3.85,3.625,11.812,12.275,374.6383,-16.021727,1294.9216,265.3092,47.9143,60.253128,51.899994,85.92446,467.78995
1518782100,61.18822,60.438213,101.122925,97.37341,90.00242,89.749,5.263,5.35,4.062,2.95,11.087,12.175,374.05508,-14.996119,1310.2549,251.2497,47.900013,60.30924,51.899994,86.081406,467.41
1518782160,60.7182,62.405167,100.46997,97.187454,92.71837,92.59517,5.65,5.731,4.056,3.5,11.6,13.469,373.6896,-15.020241,1313.9175,246.99722,47.909775,60.400127,51.989895,85.89664,467.4299
1518782220,60.437325,60.9374,97.935814,97.001495,90.561584,91.06224,6.088,4.962,4.1,3.325,11.812,14.025,373.3241,-12.993149,1309.5955,182.18571,47.955273,60.491016,51.952316,85.9002,467.49985
1518782280,60.843822,62.82777,99.18714,97.813156,92.03189,91.12327,5.556,5.681,4.063,3.162,12.094,14.131,374.49582,-16.510406,1310.0781,227.28217,47.979992,60.36794,51.94001,86.14704,467.20013
1518782340,60.499428,62.687378,98.313736,96.8746,91.874626,92.24855,5.9,5.587,3.975,2.95,12.113,12.95,374.17084,-14.018755,1318.2395,265.74924,48.02008,60.323242,52.100075,86.149895,467.19983
1518782400,61.37453,61.62378,97.935814,98.87422,92.688416,90.81327,6.237,6.45,3.875,3.375,12.113,14.025,374.56082,-14.996119,1317.9098,224.8764,48.046253,60.527332,52.04998,86.14419,466.98
1518782460,61.562256,62.342773,96.09241,97.34497,93.75183,90.281136,6.244,5.7,4.325,3.725,12.531,14.938,375.0945,-15.264581,1321.4192,204.78262,48.07243,60.457314,52.014324,86.34038,466.9601
1518782520,59.87556,62.312992,98.4355,97.12401,91.93953,91.93611,5.65,5.1,4.237,3.337,11.807,14.112,375.10248,-16.021727,1327.9199,266.24698,48.098606,60.405964,52.0765,86.28687,466.92993
1518782580,61.59472,62.59378,98.68745,96.97086,93.312485,92.0313,6.45,5.769,4.206,3.2,12.044,14.1,374.5697,-13.518013,1323.751,226.71951,48.024986,60.62646,51.974915,86.28902,466.89014
1518782640,60.969444,61.219604,97.5306,98.093185,93.37614,90.408066,5.769,5.125,4.056,2.987,11.963,13.725,375.00653,-13.994634,1325.7529,258.96835,48.0191,60.677814,52.019924,86.53906,466.98996
1518782700,60.781715,62.188194,98.624466,97.12401,92.5636,92.68793,6.325,5.337,4,3.175,12,14.3,374.70926,-19.002058,1322.2435,286.93588,48.073647,60.700066,51.985615,86.27545,466.6899
1518782760,61.000496,61.124596,95.09303,95.592575,93.49971,93.28108,5.725,5.394,4.225,3.481,12.187,15.469,374.37256,-19.233171,1317.4152,236.84393,48.128193,60.611057,51.989895,86.29584,466.67
1518782820,61.250324,62.312992,100.3125,99.06237,94.87516,91.750595,5.65,5,3.912,3.125,12.113,14.612,373.8142,-17.340958,1290.5879,248.99902,48.182735,60.700066,51.906654,86.31255,466.72006
1518782880,61.217857,61.749992,96.53122,95.46787,92.12425,93.5325,5.719,5.5,4.119,3.15,12.319,14.413,373.21982,-20.97974,1306.2627,269.50037,48.12001,60.666584,51.914265,86.3544,466.49
1518782940,60.68856,61.311787,95.12662,95.25128,93.68693,94.377075,5.263,5.238,4.062,3.225,12.062,14.313,375.1458,-16.999088,1319.5822,226.87459,48.12036,60.72823,51.899994,86.51944,466.3998
1518783000,61.09365,62.406586,99.999664,95.71947,93.37489,92.719666,6.15,5.781,4.338,3.244,12.3,14.456,375.0572,-18.513378,1299.2556,223.53104,48.1587,60.812717,51.93995,86.52971,466.30997
1518783060,60.37522,61.751408,94.43797,95.500694,94.56062,92.06304,5.412,5.325,3.95,3.225,12.3,14.225,374.72012,-21.980835,1298.4194,246.81326,48.197037,60.89721,51.899994,86.55654,466.22012
1518783120,60.313114,62.312992,96.31076,95.62321,92.62351,95.87583,5.263,5.187,4.387,3.538,12,15.938,374.9427,-12.993149,1305.2616,256.6888,48.235374,60.900024,51.899994,86.53085,466.06995
1518783180,61.21927,62.437786,98.156265,95.56195,93.49971,92.25099,6.019,5.775,4.319,3.65,13.031,13.838,374.8402,-18.73243,1303.9191,265.09277,48.273712,60.842102,51.91664,86.68923,466.25992
1518783240,60.56153,61.751408,95.12662,95.93824,93.68693,94.68952,5.412,4.95,4.15,3.225,13.075,13.525,374.49582,-15.663775,1308.2529,262.06302,48.16658,60.886536,51.966587,86.65071,465.94992
1518783300,60.562473,61.8762,95.81107,93.43544,93.37739,92.81486,6,5.15,4.687,4.113,12.5,14.85,374.24442,-14.018755,1293.5791,242.37686,48.20001,60.930973,51.814373,86.69351,465.92007
1518783360,60.125393,62.406586,94.90617,95.53131,94.06386,95.68544,5.719,5.322,4.075,3.206,12.631,14.463,374.49582,-13.750294,1322.2554,224.43637,48.207348,60.975407,51.988132,86.65678,465.93002
1518783420,59.751354,61.43658,93.93828,95.62321,93.437294,92.751396,5.8,5.35,4.013,3.538,12.887,14.137,374.92297,-18.015047,1317.2502,237.68793,48.23487,60.79989,51.899994,86.80623,465.77985
1518783480,60.874878,61.84501,97.59358,95.46787,95.594086,94.218414,5.406,5.219,4.369,3.25,12.856,13.675,374.75583,-12.260128,1325.4233,228.56259,48.262394,60.89753,51.91997,86.79577,465.69
1518783540,60.708324,62.437786,98.25075,97.999115,94.3759,92.31202,5.662,5.517,4.25,3.387,12.4,14.425,374.82083,-17.324877,1309.2422,265.3741,48.289917,60.8726,51.991894,86.769135,465.57993
