时间戳,上导摆度X,上导摆度Y,下导摆度X,下导摆度Y,水导摆度X,水导摆度Y,上机架x振动,上机架y振动,下机架x振动,下机架y振动,顶盖x,顶盖y,有功功率,无功功率,励磁电流,励磁电压,导叶开度,水头
1517336460,63.7283,68.166084,85.58256,83.33216,113.37749,117.29167,6.359,4.5,3.446,2.375,10.771,8.25,-381.0076,19.978483,1421.2429,245.79086,79.39544,464.08002
1517336520,63.967327,68.42183,85.67228,82.87627,110.57765,115.717964,5.61,4.362,3.097,2.322,10.087,7.757,-381.4972,19.598505,1410.4077,282.67047,79.31709,464.26
1517336580,62.91609,68.83231,85.81202,82.81278,113.728935,117.14649,6.059,4.933,3.154,2.346,10.288,7.941,-381.8236,20.067726,1415.3649,259.16504,79.33002,464.15994
1517336640,63.93836,67.87468,85.186874,85.83242,114.813354,115.478584,6.321,4.313,3.487,2.425,10.75,7.912,-382.31323,19.3567,1405.25,250.87491,79.396324,464.44992
1517336700,63.030052,67.62521,85.813484,85.40519,112.424164,115.16963,6.275,4.044,3.241,2.547,10.285,7.653,-379.58774,19.652788,1402.9167,264.87537,79.34064,464.36008
1517336760,62.905468,68.56351,85.4693,84.49955,110.90608,112.03129,6.156,4.35,2.987,2.237,10.756,7.85,-381.6604,20.491625,1398.7539,281.68835,79.31544,464.62994
1517336820,63.077858,68.000534,84.82725,83.65781,112.23387,116.34408,6.144,4.865,3.116,2.541,10.71,7.744,-381.56714,19.420149,1411.8201,253.06155,79.284744,464.51
1517336880,63.56219,68.5198,86.27094,82.8734,114.93739,116.74896,6.771,4.713,3.325,2.446,10.787,7.763,-381.334,19.677841,1409.5768,246.08339,79.31013,464.37
1517336940,63.020397,68.10379,84.333755,82.937294,112.520485,116.50007,6.479,4.371,3.279,2.383,10.479,7.646,-380.81177,19.55508,1411.0177,276.89392,79.29775,464.3201
1517337000,63.001076,67.50086,85.62373,82.75215,113.74773,118.810936,6.813,5.475,3.237,2.325,11.05,8.237,-381.98682,18.200508,1438.5662,253.2515,79.35654,464.77988
1517337060,62.917053,67.854576,84.686775,83.31087,111.29323,115.26945,6.284,4.246,3.033,2.308,10.288,8.104,-381.6604,19.001398,1407.2435,283.7282,79.389336,464.47006
1517337120,63.57388,68.19834,85.66783,82.04458,113.61852,112.6844,5.942,4.363,3.301,2.389,10.252,7.858,-381.0076,19.001398,1290.9181,257.77606,79.27682,464.47006
1517337180,62.87463,68.14035,85.23936,81.95903,114.90455,115.20418,5.988,4.077,3.261,2.526,10.24,8.099,-381.0076,19.001398,1383.284,244.7785,79.28532,464.79007
1517337240,63.93691,67.75032,84.71803,83.45259,108.17294,111.77981,6.241,4.381,3.044,2.325,10.306,7.425,-380.926,18.659685,1403.0825,267.49936,79.28892,464.72998
1517337300,63.561707,68.18744,84.875786,83.82738,110.09558,113.95111,6.228,4.835,3.184,2.432,10.475,7.297,-381.36368,19.099106,1406.6685,249.87656,79.21367,464.74985
1517337360,63.43857,68.061584,86.81076,83.49929,113.74773,118.93539,7.062,4.8,3.288,2.625,10.6,7.675,-381.0076,19.001398,1398.238,295.31186,79.2372,464.98
1517337420,63.68702,67.92291,86.23491,83.92077,113.467224,112.905,7.022,4.597,3.209,2.375,10.347,7.474,-381.1475,18.415604,1399.5029,218.59485,79.21367,465.16
1517337480,62.9779,67.83247,84.58381,82.978264,114.311554,116.978836,6.179,5.063,3.262,2.288,10.5,8.1,-381.791,18.659685,1406.9078,300.68747,79.254,464.98993
1517337540,64.45263,69.00063,86.12458,82.3749,110.73552,113.00092,6.281,4.534,3.031,2.288,10.691,8.519,-382.82614,18.898884,1408.578,231.56166,79.234886,465.0299
1517337600,62.811302,67.81288,85.15599,83.06183,111.469894,114.78204,6.356,4.806,3.237,2.406,10.288,7.856,-379.6367,17.627302,1424.0757,279.77997,79.190796,465.2901
1517337660,63.609512,67.76615,84.14106,83.421875,114.68649,115.5313,6.15,4.553,3.309,2.653,10.288,7.372,-382.6568,17.487719,1396.7397,277.17368,79.13443,465.19998
1517337720,63.41307,67.37425,85.1251,82.997925,113.74773,114.99982,6.712,6.25,3.288,2.463,10.713,8.225,-380.02838,18.232544,1406.5885,238.31451,79.22262,465.41
1517337780,63.43857,68.4987,84.12342,83.49929,112.501686,116.75241,6.438,5.487,3.1,2.413,9.975,7.349,-380.25436,19.978483,1401.9221,274.50256,79.19345,465.2901
1517337840,62.781605,67.969635,86.03192,82.50148,112.04499,115.531296,6.675,4.672,3.272,2.475,10.728,8.525,-380.8677,20.13884,1413.9937,235.51529,79.157974,465.2799
1517337900,63.517624,68.31179,86.25034,83.248604,112.93583,116.321304,6.425,4.725,3.2,2.45,10.937,7.963,-382.788,19.978483,1414.2515,217.18713,79.093994,465.42987
1517337960,63.849987,67.5503,84.563805,82.71185,112.70127,115.59923,6.495,4.56,3.185,2.288,10.07,7.762,-379.245,20.112347,1405.7732,298.5502,79.15764,465.48004
1517338020,62.499847,67.12404,85.75171,82.18689,113.05987,114.50204,6.388,4.725,3.237,2.263,11,7.937,-381.90848,19.001398,1407.571,297.0023,79.080734,465.48004
1517338080,64.93648,67.87467,84.313156,83.43538,113.809746,111.62425,5.987,4.525,3.325,2.5,10.613,7.788,-380.02838,20.10677,1413.9076,238.06125,79.16295,465.37006
1517338140,62.688164,70.063286,85.68552,82.997925,111.12596,116.93909,6.813,5,3.525,2.4,11.288,8.062,-381.0076,19.001398,1392.9084,273.81345,79.12448,465.58008
1517338200,63.290813,67.81338,83.68803,83.51894,113.45643,115.459564,6.333,5.071,3.383,2.492,10.554,7.734,-379.32333,20.14953,1411.3615,265.5439,79.15972,465.62997
1517338260,63.18795,68.71801,85.84328,81.86003,114.13959,120.37428,6.609,5.091,2.963,2.338,10.775,7.717,-381.38065,20.890736,1414.3373,289.38947,79.08471,465.80005
1517338320,63.374832,67.87467,84.75002,83.3125,108.81429,112.749435,5.463,3.612,3.187,2.162,10.862,7.512,-379.58328,19.55596,1401.9221,287.00113,79.14967,465.73996
1517338380,63.812325,66.93713,85.376625,81.562645,112.74977,117.49908,5.663,4.15,3.087,2.3,10.513,7.337,-380.64038,19.978483,1413.9076,210.50201,79.12448,465.91995
1517338440,62.873596,68.37511,85.00154,83.248604,114.93739,114.99982,6.613,5.05,3.225,2.4,11.037,7.738,-382.4065,19.160923,1404.9185,274.74994,79.062164,466.05008
1517338500,62.937336,68.31331,85.749504,82.344185,111.78,116.749825,6.325,4.337,3.331,2.338,10.35,7.981,-378.56537,19.109962,1368.7213,235.2258,79.04095,465.89984
1517338560,64.374405,68.37511,84.436714,81.93622,113.251564,119.12724,6.525,4.875,3.325,2.338,10.65,7.875,-381.0076,19.978483,1409.9043,262.93466,79.06084,465.85986
1517338620,63.29274,67.54307,83.64537,83.89415,115.12533,113.68796,6.375,4.225,3.038,2.279,10.592,7.766,-379.17972,19.875631,1273.8151,256.4596,79.06438,465.9401
1517338680,62.311516,68.31179,84.189606,83.06182,112.30999,114.81314,6.625,4.425,2.988,2.368,10.362,8.012,-381.98682,17.761929,1402.5853,287.56067,79.03697,466.0101
1517338740,62.54137,68.58311,83.85424,82.9586,112.12581,110.248436,6.225,4.042,3.396,2.617,10.458,7.563,-379.6723,20.491625,1410.9031,253.79143,79.08913,466.09998
1517338800,62.563583,68.562004,85.18688,82.2508,114.43559,113.68796,6.487,4.425,3.25,2.663,10.65,7.587,-380.02838,18.78558,1409.585,229.24982,78.969345,466.02994
1517338860,64.599815,68.46192,84.57528,84.35159,111.113556,114.17433,6.445,4.29,3.465,2.418,10.78,7.765,-380.4947,18.745113,1407.1731,213.2385,79.01045,466.1201
1517338920,64.12523,69.24934,84.37494,82.3147,110.62417,115.876114,6.687,4.988,3.525,2.85,10.362,7.538,-379.04916,18.861607,1401.2345,255.1893,78.937515,466.1799
1517338980,64.0219,68.15202,85.14569,81.95751,111.896515,115.45957,6.866,3.825,3.221,2.417,11.004,8.25,-380.30817,19.001398,1405.3524,266.27228,78.97907,466.41006
1517339040,63.729267,68.14787,84.93829,83.102776,113.33427,113.5203,6.512,4.813,3.254,2.321,10.438,7.287,-380.16827,18.022856,1402.1268,298.45908,78.95432,466.23007
1517339100,63.353584,68.084694,85.70905,82.52114,109.37436,111.43585,6.937,5.137,3.315,2.467,10.313,7.787,-380.0828,18.659685,1405.3524,289.41797,78.79388,466.40015
1517339160,62.604145,69.06343,84.394066,82.47853,112.6464,112.79265,6.441,4.571,3.2,2.129,10.6,7.554,-380.68118,18.204067,1342.0356,224.5614,78.956535,466.62012
1517339220,63.41134,68.3339,84.70883,82.83408,112.6464,113.8124,6.154,5.309,3.175,2.267,10.925,8.104,-379.50998,19.587648,1411.4761,226.60522,78.9773,466.72983
1517339280,64.18607,68.74891,84.8118,82.50148,115.06143,114.185745,6.45,5.088,3.6,2.612,10.7,8.375,-381.4972,17.97626,1324.2621,251.31369,78.937515,466.42993
1517339340,63.87607,67.56115,86.312126,82.3147,112.57257,114.81314,6.225,4.712,3.375,2.125,10.412,7.387,-380.79,18.591343,1403.2484,285.75244,78.9057,466.78992
1517339400,63.188435,69.24934,83.10261,82.87668,114.7908,118.45834,7.229,4.792,3.308,2.408,10.496,7.541,-381.8889,18.317972,1406.9078,287.64703,79.72959,466.67
1517339460,63.583435,68.18719,84.22932,82.31142,114.74945,112.89635,5.825,4.704,3.2,2.425,11.079,7.854,-378.72665,22.596474,1369.8053,272.85336,78.92691,466.70004
1517339520,63.18651,67.87467,84.25139,82.75215,111.68978,117.87242,5.987,4.612,3.187,2.35,10.387,7.238,-381.0076,22.691208,1421.9143,214.43651,78.9057,466.60992
1517339580,63.60372,68.520805,84.24991,83.37312,109.45893,111.290665,6.384,4.617,3.262,2.371,10.604,7.55,-380.96307,22.237274,1417.7964,275.45868,78.87962,466.65015
1517339640,64.56272,69.62617,83.249695,82.688255,111.25001,111.62425,6.276,5.362,3.087,2.463,10.475,7.212,-380.518,23.006987,1414.7366,281.00067,78.88017,466.85
1517339700,62.68672,68.28165,84.562485,82.65631,109.743,112.34499,6.362,4.675,3.3,2.487,10.869,7.969,-379.62036,22.18596,1411.906,283.9383,78.90902,466.96
1517339760,63.290813,67.43755,84.54115,83.2699,111.97733,113.99908,5.971,4.484,3.246,2.492,10.429,7.433,-379.37558,22.436829,1415.9135,227.8539,78.86062,466.9101
1517339820,64.0318,68.39093,85.32809,82.43758,112.669426,114.57722,7.572,5.675,3.375,2.634,10.51,7.847,-381.84692,21.395142,1409.1552,289.49847,78.85683,466.85
1517339880,62.531715,67.4677,85.71861,82.843094,112.65674,113.498695,6.25,4.519,3.431,2.556,10.437,7.969,-381.0076,22.15175,1412.9006,247.31146,78.89376,466.95007
1517339940,62.062355,70.3135,84.79415,83.376396,110.12236,112.749435,6.487,3.85,3.1,2.412,10.125,8.012,-379.70197,22.208767,1417.2478,214.87239,78.83807,467.03
1517340000,63.030052,67.99979,85.00155,81.50121,111.06395,117.685745,6.332,4.981,3.262,2.406,10.787,7.106,-380.81177,22.030766,1411.906,279.31174,78.85597,467.24005
1517340060,62.311516,68.43841,84.56468,80.81061,112.12393,116.37389,6.375,4.75,3.488,2.412,10.887,8.288,-380.74054,21.980703,1418.2548,223.93707,78.806244,467.20007
1517340120,63.563156,67.84302,85.37442,81.96817,112.68775,112.59388,6.313,4.594,3.375,2.3,10.556,7.35,-379.58328,22.713762,1416.4127,252.18837,78.853325,467.2199
1517340180,62.873596,68.00129,84.25139,82.997925,109.9363,115.2487,6.287,5.2,3.575,2.3,11.087,7.413,-380.518,21.980703,1417.5671,300.31247,78.94946,467.1
1517340240,63.00011,68.50071,84.46025,81.83136,111.77061,115.31265,6.013,4.937,3.29,2.517,10.733,8.062,-379.32895,22.426914,1309.706,252.5231,78.75585,467.39993
1517340300,63.18651,67.68777,84.25139,81.06129,109.81226,118.06427,6,4.087,3.288,2.563,10.075,7.575,-379.04916,21.980703,1407.571,279.0025,78.81818,467.31006
1517340360,63.333305,68.10479,85.62521,81.93949,112.49981,113.938576,6.038,4.363,3.246,2.429,11.221,7.3,-379.5714,22.968977,1416.3636,223.00055,78.755325,467.56006
1517340420,61.62486,68.68862,83.249695,82.3147,114.249535,111.126465,6.337,4.15,3.525,2.5,10.638,7.45,-378.0816,21.423025,1407.571,272.49997,78.67497,467.51984
1517340480,62.958584,68.43841,85.231,82.563736,113.48086,115.291916,6.787,5.154,3.163,2.571,10.504,7.946,-380.78503,23.006987,1419.3518,278.73157,78.76116,467.38998
1517340540,62.166653,67.854576,85.49871,80.52061,113.45642,117.125755,6.437,4.504,3.104,2.308,10.796,8.33,-380.3548,22.83594,1415.5696,242.8125,78.72669,467.49997
1517340600,61.937763,69.24934,84.12342,82.56046,114.187515,117.001305,6.775,4.9,3.525,2.612,11.137,8.5,-380.4754,22.466837,1412.9006,296.43686,78.74393,467.7299
1517340660,63.65587,67.686264,84.75002,83.06183,112.43967,115.99797,6.544,6.012,3.381,2.438,10.669,7.706,-380.38446,23.495527,1408.7377,251.28131,78.756516,467.8801
1517340720,62.563583,68.061584,83.43944,82.93894,114.37357,114.99982,6.388,4.862,3.237,2.4,10.8,7.725,-381.0076,23.006987,1410.5674,291.74844,78.75586,467.57
1517340780,63.374832,68.72982,83.93661,81.43813,116.41649,117.874146,6.737,4.958,3.179,2.408,10.3,7.871,-380.6159,23.85379,1424.1248,237.93755,78.71652,467.89996
1517340840,64.0219,68.89562,84.85299,82.979904,115.666595,112.33462,6.654,4.641,3.587,2.5,10.796,7.504,-379.6723,23.33268,1418.6887,235.23013,78.736176,467.9501
1517340900,63.9794,68.187195,83.91749,82.270454,115.33207,114.458824,7.017,5.3,3.267,2.371,10.621,8.012,-381.1164,23.33268,1418.4595,282.35587,78.658615,467.6301
1517340960,64.06149,68.14498,84.124886,83.66641,111.729256,112.73042,6.704,5.462,3.608,2.463,10.396,7.996,-379.87537,22.237274,1421.2512,262.75204,78.67497,467.82993
1517341020,63.250248,67.70786,85.16628,81.33491,113.249695,116.12501,5.998,4.304,3.346,2.4,10.388,7.583,-377.18396,22.138594,1417.2478,246.99928,78.67165,467.96997
1517341080,62.499847,67.56115,84.31316,82.56046,110.74821,115.373146,6.525,4.788,3.425,2.2,11.338,7.863,-380.02838,22.533318,1408.578,276.1223,78.612656,468.21005
1517341140,63.458855,67.31194,84.751495,82.20656,112.373886,114.79241,6.35,4.733,3.388,2.4,10.558,8.15,-379.42578,23.33268,1414.7917,273.20676,78.69972,468.21997
1517341200,64.62357,68.2515,83.43944,82.43758,113.809746,115.12426,6.588,4.338,3.3,2.312,10.513,7.725,-379.04916,21.980703,1414.2515,254.2528,78.612656,468.18
1517341260,63.665527,68.97903,83.31295,81.60525,116.66833,115.68599,6.008,4.012,3.246,2.488,10.492,7.729,-379.46146,22.849096,1403.0192,280.3945,78.66083,468.18
1517341320,63.037003,68.70007,85.16128,82.612564,114.38597,110.7635,6.24,4.792,3.645,2.523,10.625,7.535,-379.70197,22.42054,1418.638,282.22433,78.54993,468.03998
1517341380,63.587494,68.47579,84.48702,82.46216,110.82488,117.651535,6.282,4.57,3.43,2.477,10.847,7.663,-380.7278,23.300112,1417.9846,251.46332,78.59219,468.30984
1517341440,62.875046,67.58427,84.02045,82.31142,110.729416,112.291405,6.408,5.433,3.308,2.396,10.4,7.671,-378.13535,21.926485,1409.3639,284.91605,78.59144,468.37985
1517341500,62.81203,67.74957,83.84321,81.76541,114.4666,114.8274,7.041,4.55,3.347,2.291,10.516,8.05,-379.7486,22.69464,1405.072,288.96692,78.62624,468.32996
1517341560,63.540943,67.60336,84.64559,81.39553,113.99957,113.81241,6.121,4.742,3.117,2.642,10.746,7.671,-378.17834,21.395142,1411.2386,259.45758,78.48933,468.62985
1517341620,63.43857,67.75032,84.76768,82.07753,108.063,114.21944,5.863,5.115,3.238,2.472,10.84,7.409,-379.5714,22.066227,1416.4066,260.72,78.53408,468.25995
1517341680,63.483482,68.3118,83.26404,80.23306,114.54695,118.18613,6.384,4.962,3.413,2.577,11.066,8.31,-380.2732,21.755487,1415.7435,219.31491,78.56359,468.4099
1517341740,62.656296,68.28165,84.31316,82.31224,113.3446,113.781296,5.862,4.344,3.206,2.338,10.337,8.094,-378.56537,22.8683,1411.4148,222.46751,78.55298,468.72
1517341800,63.390766,67.249146,83.40745,82.75216,112.015396,115.85796,5.69,4.216,3.35,2.284,10.231,7.065,-379.76724,21.841284,1414.6628,271.46924,78.33418,468.5301
1517341860,63.12566,68.21352,83.99986,81.938675,110.75102,116.93649,6.281,5.063,3.125,2.381,10.581,7.806,-379.1471,22.80173,1415.5776,276.87622,78.46653,468.65
1517341920,62.025265,68.60059,84.24873,81.64916,113.16361,117.651535,6.165,4.672,3.302,2.458,9.8,7.208,-381.56714,22.775246,1413.5096,295.2624,78.47342,468.7699
1517341980,63.3333,67.854576,85.272194,81.83299,112.76856,116.30501,6.287,4.567,3.1,2.393,10.363,7.608,-378.85565,21.283606,1414.2433,241.56184,78.59187,468.6001
1517342040,63.31109,67.93798,82.68928,82.2508,116.31312,114.6887,6.075,4.463,3.613,2.5,10.7,7.8,-379.259,21.341297,1412.2374,214.18913,78.47475,468.97995
1517342100,63.458855,68.187195,84.06164,82.47854,110.64671,113.833145,6.358,5.029,3.114,2.417,10.812,7.654,-379.13818,20.320578,1406.1301,263.5629,78.497734,468.86996
1517342160,64.625496,67.666664,84.770615,82.08203,110.48133,113.146965,6.296,4.692,3.458,2.658,10.362,7.158,-378.2106,21.71795,1408.6844,276.2303,78.49552,468.9499
1517342220,64.24982,68.74891,84.436714,82.000114,114.311554,116.93909,6.7,4.838,3.325,2.2,10.75,8.125,-381.59512,20.83372,1412.2374,300.0003,78.62459,468.79
1517342280,62.478596,68.749916,84.625,81.58231,112.97717,116.58302,6.55,4.279,3.038,2.371,10.521,7.466,-379.37558,21.55129,1413.3591,290.25238,78.49552,469.07007
1517342340,62.81275,68.62531,84.4985,81.24807,112.81179,115.373146,6.425,4.125,3.325,2.55,10.987,7.313,-379.04916,21.980703,1402.9045,286.81262,78.46811,468.89008
1517342400,63.041637,67.854576,84.77208,82.08204,112.76856,116.91661,6.35,5.059,3.512,2.458,10.254,8.188,-379.53876,20.397099,1414.9146,219.93776,78.430984,469.15994
1517342460,62.906914,68.250496,82.15535,83.187164,110.90608,113.71907,6.544,4.975,3.431,2.456,10.55,7.743,-379.35046,20.491625,1410.3463,260.0603,78.41419,468.89008
1517342520,63.416355,67.75008,83.54093,82.47854,112.10326,116.08352,5.984,4.916,3.233,2.408,10.867,7.634,-377.9184,21.297548,1411.6971,273.14786,78.782646,469.27985
1517342580,63.125664,68.81222,83.62478,81.12519,115.56324,120.750206,6.388,3.95,3.525,2.837,10.65,7.625,-379.53876,20.271708,1406.5885,285.31067,78.444244,469.16986
1517342640,63.125664,67.56115,84.37494,82.50148,115.24749,109.311646,6.763,5.037,3.187,2.463,10.412,7.25,-378.0816,21.004766,1405.9009,307.87518,78.444244,469.2101
1517342700,63.188435,68.16709,84.12636,81.292305,114.62353,113.08475,6.841,5.887,3.367,2.508,10.587,7.729,-378.9386,20.662672,1409.9124,251.5434,78.40402,469.25006
1517342760,63.084133,67.728966,83.646835,81.47909,111.93974,113.41832,6.396,5.593,3.133,2.279,10.683,7.841,-379.78357,20.818169,1411.2354,249.27184,78.38515,469.33002
1517342820,62.146374,69.20914,83.20851,84.04324,112.79299,111.769424,6.136,4.704,3.292,2.567,10.6,7.605,-378.79456,20.662672,1407.6855,229.87613,78.54192,469.35013
1517342880,62.771225,67.93697,84.04252,81.729774,111.60333,114.166725,6.129,4.442,3.417,2.488,10.371,7.337,-377.49405,21.004766,1409.2411,284.18765,78.36247,469.51
1517342940,62.749012,68.06309,84.37494,80.906456,113.530655,117.93723,6.375,4.9,3.268,2.406,10.518,8.018,-378.90686,21.841284,1391.7418,283.21973,78.34679,469.47003
1517343000,62.687202,68.02038,82.85403,82.10333,112.89448,118.22847,6.25,4.675,3.417,2.492,10.383,7.504,-377.88574,22.322798,1413.5801,279.91547,78.38325,469.47995
1517343060,62.520123,68.813225,83.77039,81.43813,111.97733,115.35414,6.35,4.3,3.475,2.425,10.044,7.094,-378.72665,21.455198,1374.349,267.0635,78.33185,469.6299
1517343120,63.43857,67.751076,84.189606,81.06129,110.872246,110.43684,6.15,4.425,3.325,2.4,10.075,7.788,-378.64603,20.868359,1411.255,210.24875,78.31297,469.74982
1517343180,62.541378,68.60522,83.27176,83.62544,113.896194,113.58253,5.992,4.488,3.792,2.662,10.046,7.029,-378.3235,21.980703,1428.3491,258.81165,78.28557,469.68008
1517343240,63.06192,67.37425,83.249695,82.56046,106.1869,114.50204,6.849,4.9,3.663,2.75,10.95,7.937,-378.96854,21.460203,1409.585,216.87497,78.306335,469.51
1517343300,62.525337,68.95089,83.987495,81.51252,114.49987,118.262344,5.963,4.5,3.462,2.527,10.435,8.051,-379.94324,21.685652,1408.7106,234.96193,78.27701,469.7399
1517343360,62.187515,68.16227,83.96279,81.10062,113.33614,118.610794,6.95,5.38,3.392,2.52,10.807,7.385,-379.6087,21.126759,1410.1744,273.22443,78.25622,470.00012
1517343420,62.71308,68.08139,84.712074,81.56364,112.42388,117.32486,6.48,4.637,3.35,2.443,10.864,7.948,-379.18906,21.199953,1410.7786,231.9981,78.66357,469.93008
1517343480,62.97983,67.52096,85.10304,81.08423,110.52079,116.105995,6.333,4.929,3.375,2.646,10.229,7.225,-378.27512,21.720453,1402.9209,290.81192,78.29679,469.8
1517343540,63.70295,67.89125,83.51446,83.077805,114.46942,113.0761,6.071,4.512,3.416,2.541,10.186,7.088,-378.91937,20.235054,1413.3304,234.7967,78.36072,469.83005
1517343600,63.265457,67.78122,83.79798,82.54694,112.70184,114.312775,5.943,4.838,3.284,2.253,10.513,7.375,-377.2003,20.388996,1429.7429,263.52954,78.25165,470.02988
1517343660,62.594006,68.59366,84.59337,81.84528,114.187515,115.18907,6.431,4.784,3.444,2.444,10.394,7.675,-379.32895,20.464617,1399.7485,231.96805,78.23739,469.9199
1517343720,61.99861,68.938835,82.12445,82.50148,113.127525,113.37685,5.888,3.713,4.013,2.612,10.212,7.825,-379.04916,21.980703,1414.5708,211.37372,78.24402,469.97006
1517343780,62.93734,67.624466,83.31147,81.31197,112.62573,114.24796,6.463,4.813,3.575,2.225,10.225,8.262,-378.0816,21.980703,1409.2411,262.68726,78.26259,470.19003
1517343840,62.736847,67.374855,83.77481,81.6118,112.976425,116.55123,5.783,5.925,3.252,2.562,10.018,7.26,-379.5011,22.814558,1415.6367,282.189,78.25084,470.15005
1517343900,62.688164,66.93713,84.4985,82.06401,117.3731,117.93983,6.276,4.95,3.355,2.45,10.312,7.925,-378.56537,21.574062,1412.9006,300.8779,78.24402,470.3601
